delta,theta,alpha,beta,gamma
0.007336879483196705,0.003939122455424091,0.0031915872655600393,0.002587784901583402,0.0022088336041410023
0.0057440626033726195,0.00369858241133998,0.003079782764026409,0.00258027701925329,0.002337460789694439
0.00578100877798269,0.0038223334389685267,0.0032011226250963165,0.0027354716631252884,0.002419499301980833
0.0068215572878479866,0.00400468455500151,0.003322416312669349,0.0027698250440595807,0.0024222976573184444
0.006251845560081849,0.004162980162020193,0.0033748546855896185,0.002728448374683844,0.0024415869416834646
0.006380499677009323,0.004019601153238281,0.0034219186273559653,0.002855773397307465,0.002462175146476056
0.00824451008481882,0.004820931726245527,0.0033196811060224964,0.0025456162146057716,0.0022419073817294076
0.00613430686351546,0.004307472253304588,0.0034546341878464886,0.002703682772014533,0.0024217534362425287
0.007128448039462672,0.003992911731332335,0.0031193758578253856,0.0025935924414666606,0.0022497847363034547
0.004668507654384311,0.0033176533359885567,0.002780998494694448,0.002303230531065487,0.0020752810369395825
0.0066728937843132385,0.004287501606785076,0.0037569219123360005,0.003015993957763177,0.002631307544769721
0.0057160935340108306,0.0037956923544230216,0.003095254107966776,0.002533788834525594,0.0022303101075307435
0.007081629094403991,0.004108902415562036,0.0032772202755417656,0.002644088827926169,0.0022975883873367392
0.007951234453673241,0.00431152814344902,0.0034327995361335874,0.0030470885369017755,0.0028692526125758252
0.005668679556730918,0.0037403461780946825,0.0030731681468935596,0.0024203494925864257,0.002184735811461838
0.005521967233297172,0.0035996179256538373,0.0031534567904687918,0.0026144019571666447,0.002281520858279932
